MODEL_TAG;Model;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
# MAIN TECH MODELS;;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
### NATION TECHNOLOGIES ###;;;;;;;;;;;;;;x
##############################;;;;;;;;;;;;;;x
### UNIVERSITY SCIENTISTS ###;;;;;;;;;;;;;;x
university_scientists_1;3% Recruitment;;;;;;;;;;;;;x
university_scientists_2;6% Recruitment;;;;;;;;;;;;;x
university_scientists_3;9% Recruitment;;;;;;;;;;;;;x
university_scientists_4;12% Recruitment;;;;;;;;;;;;;x
university_scientists_5;15% Recruitment;;;;;;;;;;;;;x
university_scientists_6;18% Recruitment;;;;;;;;;;;;;x
university_scientists_7;21% Recruitment;;;;;;;;;;;;;x
university_scientists_8;24% Recruitment;;;;;;;;;;;;;x
university_scientists_9;27% Recruitment;;;;;;;;;;;;;x
university_scientists_10;30% Recruitment;;;;;;;;;;;;;x
university_scientists_11;33% Recruitment;;;;;;;;;;;;;x
university_scientists_12;36% Recruitment;;;;;;;;;;;;;x
university_scientists_13;39% Recruitment;;;;;;;;;;;;;x
university_scientists_14;42% Recruitment;;;;;;;;;;;;;x
university_scientists_15;45% Recruitment;;;;;;;;;;;;;x
university_scientists_16;48% Recruitment;;;;;;;;;;;;;x
university_scientists_17;51% Recruitment;;;;;;;;;;;;;x
university_scientists_18;54% Recruitment;;;;;;;;;;;;;x
university_scientists_19;57% Recruitment;;;;;;;;;;;;;x
university_scientists_20;60% Recruitment;;;;;;;;;;;;;x
university_scientists_21;63% Recruitment;;;;;;;;;;;;;x
university_scientists_22;66% Recruitment;;;;;;;;;;;;;x
university_scientists_23;69% Recruitment;;;;;;;;;;;;;x
university_scientists_24;72% Recruitment;;;;;;;;;;;;;x
### INDIVIDUAL SCIENTISTS ###;;;;;;;;;;;;;;x
individual_scientific_researchers_1;2% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_2;4% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_3;6% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_4;8% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_5;10% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_6;12% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_7;14% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_8;16% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_9;18% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_10;20% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_11;22% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_12;24% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_13;26% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_14;28% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_15;30% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_16;32% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_17;34% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_18;36% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_19;38% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_20;40% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_21;42% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_22;44% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_23;46% Recruitment;;;;;;;;;;;;;x
individual_scientific_researchers_24;48% Recruitment;;;;;;;;;;;;;x
### SCIENCE INDUSTRIALIZATION ###;;;;;;;;;;;;;;x
science_industrialization_1;1% Industrialization;;;;;;;;;;;;;x
science_industrialization_2;2% Industrialization;;;;;;;;;;;;;x
science_industrialization_3;3% Industrialization;;;;;;;;;;;;;x
science_industrialization_4;4% Industrialization;;;;;;;;;;;;;x
science_industrialization_5;5% Industrialization;;;;;;;;;;;;;x
science_industrialization_6;6% Industrialization;;;;;;;;;;;;;x
science_industrialization_7;7% Industrialization;;;;;;;;;;;;;x
science_industrialization_8;8% Industrialization;;;;;;;;;;;;;x
science_industrialization_9;9% Industrialization;;;;;;;;;;;;;x
science_industrialization_10;10% Industrialization;;;;;;;;;;;;;x
science_industrialization_11;11% Industrialization;;;;;;;;;;;;;x
science_industrialization_12;12% Industrialization;;;;;;;;;;;;;x
### OPERATIONS RESEARCH ###;;;;;;;;;;;;;;x
operations_research_1;1% Research;;;;;;;;;;;;;x
operations_research_2;2% Research;;;;;;;;;;;;;x
operations_research_3;3% Research;;;;;;;;;;;;;x
operations_research_4;4% Research;;;;;;;;;;;;;x
operations_research_5;5% Research;;;;;;;;;;;;;x
operations_research_6;6% Research;;;;;;;;;;;;;x
operations_research_7;7% Research;;;;;;;;;;;;;x
operations_research_8;8% Research;;;;;;;;;;;;;x
operations_research_9;9% Research;;;;;;;;;;;;;x
operations_research_10;10% Research;;;;;;;;;;;;;x
operations_research_11;11% Research;;;;;;;;;;;;;x
operations_research_12;12% Research;;;;;;;;;;;;;x
operations_research_13;13% Research;;;;;;;;;;;;;x
operations_research_14;14% Research;;;;;;;;;;;;;x
operations_research_15;15% Research;;;;;;;;;;;;;x
operations_research_16;16% Research;;;;;;;;;;;;;x
operations_research_17;17% Research;;;;;;;;;;;;;x
operations_research_18;18% Research;;;;;;;;;;;;;x
operations_research_19;19% Research;;;;;;;;;;;;;x
operations_research_20;20% Research;;;;;;;;;;;;;x
operations_research_21;21% Research;;;;;;;;;;;;;x
operations_research_22;22% Research;;;;;;;;;;;;;x
operations_research_23;23% Research;;;;;;;;;;;;;x
operations_research_24;24% Research;;;;;;;;;;;;;x
### AVIATION MEDICINE ###;;;;;;;;;;;;;;x
aviation_medicine_1;Physiological Studies;;;;;;;;;;;;;x
aviation_medicine_2;Life Support Systems;;;;;;;;;;;;;x
aviation_medicine_3;Aero Medical Certifications;;;;;;;;;;;;;x
aviation_medicine_4;Atmospheric Physics;;;;;;;;;;;;;x
aviation_medicine_5;Breathing Apparatus;;;;;;;;;;;;;x
aviation_medicine_6;Eye Vision Tests;;;;;;;;;;;;;x
aviation_medicine_7;Flight Surgeons;;;;;;;;;;;;;x
aviation_medicine_8;G-Suit Development;;;;;;;;;;;;;x
### MILITARY NUTRITION ###;;;;;;;;;;;;;;x
military_nutrition_1;Soldier Rations;;;;;;;;;;;;;x
military_nutrition_2;Planned Meals;;;;;;;;;;;;;x
military_nutrition_3;Improved Food Logistics;;;;;;;;;;;;;x
military_nutrition_4;Military Cook Training;;;;;;;;;;;;;x
military_nutrition_5;Food Ration Surveys;;;;;;;;;;;;;x
military_nutrition_6;Frozen Foods;;;;;;;;;;;;;x
military_nutrition_7;Army Institute of Nutrition Research;;;;;;;;;;;;;x
military_nutrition_8;Meal Ready To Eat;;;;;;;;;;;;;x
### NATIONAL GUARD ###;;;;;;;;;;;;;;x
national_guard_1;Nation Guard;;;;;;;;;;;;;x
### ARMED FORCES BASIC TRAINING ###;;;;;;;;;;;;;;x
armed_forces_basic_training_0;59 Days ;;;;;;;;;;;;;x
armed_forces_basic_training_1;60 Days ;;;;;;;;;;;;;x
armed_forces_basic_training_2;61 Days;;;;;;;;;;;;;x
armed_forces_basic_training_3;62 Days;;;;;;;;;;;;;x
armed_forces_basic_training_4;63 Days;;;;;;;;;;;;;x
armed_forces_basic_training_5;64 Days;;;;;;;;;;;;;x
armed_forces_basic_training_6;65 Days;;;;;;;;;;;;;x
armed_forces_basic_training_7;66 Days;;;;;;;;;;;;;x
armed_forces_basic_training_8;67 Days;;;;;;;;;;;;;x
armed_forces_basic_training_9;68 Days;;;;;;;;;;;;;x
armed_forces_basic_training_10;69 Days;;;;;;;;;;;;;x
armed_forces_basic_training_11;70 Days;;;;;;;;;;;;;x
armed_forces_basic_training_12;71 Days;;;;;;;;;;;;;x
armed_forces_basic_training_13;72 Days;;;;;;;;;;;;;x
armed_forces_basic_training_14;73 Days;;;;;;;;;;;;;x
armed_forces_basic_training_15;74 Days;;;;;;;;;;;;;x
armed_forces_basic_training_16;75 Days;;;;;;;;;;;;;x
armed_forces_basic_training_17;76 Days;;;;;;;;;;;;;x
armed_forces_basic_training_18;77 Days;;;;;;;;;;;;;x
armed_forces_basic_training_19;78 Days;;;;;;;;;;;;;x
armed_forces_basic_training_20;79 Days;;;;;;;;;;;;;x
armed_forces_basic_training_21;80 Days;;;;;;;;;;;;;x
armed_forces_basic_training_22;81 Days;;;;;;;;;;;;;x
armed_forces_basic_training_23;82 Days;;;;;;;;;;;;;x
armed_forces_basic_training_24;83 Days;;;;;;;;;;;;;x
armed_forces_basic_training_25;84 Days;;;;;;;;;;;;;x
armed_forces_basic_training_26;85 Days;;;;;;;;;;;;;x
armed_forces_basic_training_27;86 Days;;;;;;;;;;;;;x
armed_forces_basic_training_28;87 Days;;;;;;;;;;;;;x
armed_forces_basic_training_29;88 Days;;;;;;;;;;;;;x
armed_forces_basic_training_30;89 Days;;;;;;;;;;;;;x
armed_forces_basic_training_31;90 Days;;;;;;;;;;;;;x
armed_forces_basic_training_32;91 Days;;;;;;;;;;;;;x
armed_forces_basic_training_33;92 Days;;;;;;;;;;;;;x
armed_forces_basic_training_34;93 Days;;;;;;;;;;;;;x
armed_forces_basic_training_35;94 Days;;;;;;;;;;;;;x
### BASIC INFANTRY TRAINING ###;;;;;;;;;;;;;;x
basic_infantry_training_0;14 Days;;;;;;;;;;;;;x
basic_infantry_training_1;15 Days;;;;;;;;;;;;;x
basic_infantry_training_2;16 Days;;;;;;;;;;;;;x
basic_infantry_training_3;17 Days;;;;;;;;;;;;;x
basic_infantry_training_4;18 Days;;;;;;;;;;;;;x
basic_infantry_training_5;19 Days;;;;;;;;;;;;;x
basic_infantry_training_6;20 Days;;;;;;;;;;;;;x
basic_infantry_training_7;21 Days;;;;;;;;;;;;;x
basic_infantry_training_8;22 Days;;;;;;;;;;;;;x
basic_infantry_training_9;23 Days;;;;;;;;;;;;;x
basic_infantry_training_10;24 Days;;;;;;;;;;;;;x
basic_infantry_training_11;25 Days;;;;;;;;;;;;;x
basic_infantry_training_12;26 Days;;;;;;;;;;;;;x
basic_infantry_training_13;27 Days;;;;;;;;;;;;;x
basic_infantry_training_14;28 Days;;;;;;;;;;;;;x
basic_infantry_training_15;29 Days;;;;;;;;;;;;;x
basic_infantry_training_16;30 Days;;;;;;;;;;;;;x
basic_infantry_training_17;31 Days;;;;;;;;;;;;;x
basic_infantry_training_18;32 Days;;;;;;;;;;;;;x
basic_infantry_training_19;33 Days;;;;;;;;;;;;;x
basic_infantry_training_20;34 Days;;;;;;;;;;;;;x
basic_infantry_training_21;35 Days;;;;;;;;;;;;;x
basic_infantry_training_22;36 Days;;;;;;;;;;;;;x
basic_infantry_training_23;37 Days;;;;;;;;;;;;;x
basic_infantry_training_24;38 Days;;;;;;;;;;;;;x
basic_infantry_training_25;39 Days;;;;;;;;;;;;;x
basic_infantry_training_26;40 Days;;;;;;;;;;;;;x
basic_infantry_training_27;41 Days;;;;;;;;;;;;;x
basic_infantry_training_28;42 Days;;;;;;;;;;;;;x
basic_infantry_training_29;43 Days;;;;;;;;;;;;;x
basic_infantry_training_30;44 Days;;;;;;;;;;;;;x
basic_infantry_training_31;45 Days;;;;;;;;;;;;;x
basic_infantry_training_32;46 Days;;;;;;;;;;;;;x
basic_infantry_training_33;47 Days;;;;;;;;;;;;;x
basic_infantry_training_34;48 Days;;;;;;;;;;;;;x
basic_infantry_training_35;49 Days;;;;;;;;;;;;;x
### BASIC ARTILLERY TRAINING ###;;;;;;;;;;;;;;x
basic_artillery_training_0;14 Days;;;;;;;;;;;;;x
basic_artillery_training_1;15 Days;;;;;;;;;;;;;x
basic_artillery_training_2;16 Days;;;;;;;;;;;;;x
basic_artillery_training_3;17 Days;;;;;;;;;;;;;x
basic_artillery_training_4;18 Days;;;;;;;;;;;;;x
basic_artillery_training_5;19 Days;;;;;;;;;;;;;x
basic_artillery_training_6;20 Days;;;;;;;;;;;;;x
basic_artillery_training_7;21 Days;;;;;;;;;;;;;x
basic_artillery_training_8;22 Days;;;;;;;;;;;;;x
